entity,label,source_url
Octorok,MISC,https://fr.wikipedia.org/wiki/Pieuvre
The Legend of Zelda,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Lanch Octopus,PER,https://fr.wikipedia.org/wiki/Pieuvre
Mega Man,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Octodad,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Splatoon,ORG,https://fr.wikipedia.org/wiki/Pieuvre
Octalings,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Inklings,MISC,https://fr.wikipedia.org/wiki/Pieuvre
DLC,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Splatoon 2,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Save Me Mr Tako,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Annexes,LOC,https://fr.wikipedia.org/wiki/Pieuvre
Vladimir Biaggi,PER,https://fr.wikipedia.org/wiki/Pieuvre
Jean Arnaud,PER,https://fr.wikipedia.org/wiki/Pieuvre
"Poulpes, seiches",MISC,https://fr.wikipedia.org/wiki/Pieuvre
Jeanne Laffitte,PER,https://fr.wikipedia.org/wiki/Pieuvre
Peter Godfrey-Smith,PER,https://fr.wikipedia.org/wiki/Pieuvre
Le Prince des profondeurs,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Flammarion,ORG,https://fr.wikipedia.org/wiki/Pieuvre
Jean-Pierre Montanay,PER,https://fr.wikipedia.org/wiki/Pieuvre
Hachette,ORG,https://fr.wikipedia.org/wiki/Pieuvre
Seiche,LOC,https://fr.wikipedia.org/wiki/Pieuvre
Intelligence des céphalopodes,ORG,https://fr.wikipedia.org/wiki/Pieuvre
La Méthode scientifique,MISC,https://fr.wikipedia.org/wiki/Pieuvre
France Culture,ORG,https://fr.wikipedia.org/wiki/Pieuvre
Génie du vivant,MISC,https://fr.wikipedia.org/wiki/Pieuvre
Laure Bonnaud-Ponticelli,PER,https://fr.wikipedia.org/wiki/Pieuvre
Les Savanturiers,MISC,https://fr.wikipedia.org/wiki/Pieuvre
France Inter,ORG,https://fr.wikipedia.org/wiki/Pieuvre
Aquaportail,LOC,https://fr.wikipedia.org/wiki/Pieuvre
Les Céphalopodes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
πούς / poús,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cambrien,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
groupe des nautiloïdes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Mollusques,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
nautiloïdes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Tête,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
phragmocône,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Psittaciformes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
DOPA,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Appendices,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Les Decabrachia,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Octobrachia,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Nautiloidea,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Decabrachia,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Manteau,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Loligo,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Grimalditeuthis,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Chiroteuthis veranyi,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Silurien,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Dévonien,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Coquille,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
coléoïdes la coquille,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cas des nautiloïdes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cas des coléoïdes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Sepia,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
coléoïdes,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Sepiida,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Nautiles,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
argonaute,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Siphon,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Écologie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Reynolds,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
coléoïdes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
la Terre,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
baie de Chesapeake,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
État,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Current Biology,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Humboldt,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Dosidicus,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Sepia elegans,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Humain dans la chaîne alimentaire,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Pecl,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Systématique,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Taxinomie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Nautiloïdes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Ammonoïdes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Crétacé supérieur,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Coquille ci-dessus,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Origine,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Bactritida,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Ma,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Mollusques,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Marcus Gavius Apicius,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Culture,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
XVIe siècle,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Calmar Pieuvre,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Voss,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
N. A. Sweeney,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
M. J,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Systematics and Biogeography of Cephalopods,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
II,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Smithsonian Contributions to Zoology,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Sander Rang,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Documents,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Céphalopodes,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Magasin de zoologie,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Paris,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Éd,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Lequien,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Vidéographie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Céphalopodes,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Bertrand Loyer,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Sur Arte,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cephalopoda Cuvier,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Paleobiology Database,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cephalopoda Leach,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Fonds documentaire ARKive,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Tree of Life Web Project,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Cephalopoda,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Animal Diversity Web,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Université de Nantes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Portail de la paléontologie,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopode
Amphibiens,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Poissons,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Reptiles,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Crustacés,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Céphalopodes,LOC,https://fr.wikipedia.org/wiki/Chromatophore
leucophores,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Mammifères et les Oiseaux,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Classification,ORG,https://fr.wikipedia.org/wiki/Chromatophore
Invertébrés,ORG,https://fr.wikipedia.org/wiki/Chromatophore
chromoforo,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Vertébrés,ORG,https://fr.wikipedia.org/wiki/Chromatophore
κυτε,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Oiseaux,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Mammifères,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Biochromes,LOC,https://fr.wikipedia.org/wiki/Chromatophore
ptéridine,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Iridophores,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Tyndall,PER,https://fr.wikipedia.org/wiki/Chromatophore
Rayleigh,PER,https://fr.wikipedia.org/wiki/Chromatophore
Mélanophores,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Phyllomedusinaes,LOC,https://fr.wikipedia.org/wiki/Chromatophore
ptérorhodine,LOC,https://fr.wikipedia.org/wiki/Chromatophore
mélanophore,LOC,https://fr.wikipedia.org/wiki/Chromatophore
mélanocyte,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Cyanophores,LOC,https://fr.wikipedia.org/wiki/Chromatophore
cyan,ORG,https://fr.wikipedia.org/wiki/Chromatophore
Callionymidae,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Dendrobatidae,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Translocation,MISC,https://fr.wikipedia.org/wiki/Chromatophore
DCU pour Dermal,ORG,https://fr.wikipedia.org/wiki/Chromatophore
Chromatophore Units,PER,https://fr.wikipedia.org/wiki/Chromatophore
DCUs,MISC,https://fr.wikipedia.org/wiki/Chromatophore
mélanocortine,LOC,https://fr.wikipedia.org/wiki/Chromatophore
MCH,ORG,https://fr.wikipedia.org/wiki/Chromatophore
La mélanocortine,LOC,https://fr.wikipedia.org/wiki/Chromatophore
MC1R,LOC,https://fr.wikipedia.org/wiki/Chromatophore
AMPc,ORG,https://fr.wikipedia.org/wiki/Chromatophore
Adaptation,MISC,https://fr.wikipedia.org/wiki/Chromatophore
sox10,MISC,https://fr.wikipedia.org/wiki/Chromatophore
mitf,PER,https://fr.wikipedia.org/wiki/Chromatophore
Applications,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Poissons zèbres,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Xenopus laevis,PER,https://fr.wikipedia.org/wiki/Chromatophore
Cas des Céphalopodes,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Coleoidea,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Schwann,LOC,https://fr.wikipedia.org/wiki/Chromatophore
sacculus cytoélastique,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Rhodospirillum rubrum,ORG,https://fr.wikipedia.org/wiki/Chromatophore
Chlorobiaceae,LOC,https://fr.wikipedia.org/wiki/Chromatophore
Mélanocyte Pigment,PER,https://fr.wikipedia.org/wiki/Chromatophore
Portail de la zoologie Portail de l’anatomie Portail de la biologie cellulaire et moléculaire,MISC,https://fr.wikipedia.org/wiki/Chromatophore
Coléoïdes,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Pline l'Ancien,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Histoire naturelle,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Pieuvres,LOC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Apprentissage,LOC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Sepia plangon,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Octlantis,LOC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
T. Hanlon Roger,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
John B. Messenger,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Cephalopod Behaviour,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Cambridge,LOC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
New York,LOC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Melbourne,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Cambridge University Press,ORG,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
ISBN 0-521-42083-0,ORG,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Marion Nixon,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
John Z. Young,PER,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
The Brains and Livees of Cephalopods,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Oxford University Press,ORG,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Le prince des profondeurs,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Portail des droits des animaux,MISC,https://fr.wikipedia.org/wiki/Intelligence%20des%20c%C3%A9phalopodes
Lamellibranches,MISC,https://fr.wikipedia.org/wiki/Bec%20des%20c%C3%A9phalopodes
Hectocotyle Patte,LOC,https://fr.wikipedia.org/wiki/Bec%20des%20c%C3%A9phalopodes
Portail des mollusques,MISC,https://fr.wikipedia.org/wiki/Bec%20des%20c%C3%A9phalopodes
Portugais,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Espagnols,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Italiens,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Grecs,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Turcs,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Indiens,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Japonais,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Coréens,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Portugal,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
lulas,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Algarve,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Sardaigne,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Chypre,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Espagne,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Turquie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
calmar,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
calamares,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Croatie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Monténégro,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Bulgarie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Roumanie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Russie,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Inde,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Sri Lanka,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Tamil Nadu,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Kerala,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Chine,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Thaïlande,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Taïwan,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Asie du Sud-Est,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Hong Kong,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Taiwan,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Corée,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
san ojingo,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Watasenia scintillans,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
jeotgal,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
banchan,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Apports,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
B12,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Asie de l'Est,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
risotto al nero di seppia,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Venise,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Adriatique,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Nero,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Setúbal,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Sète,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
îles Anglo-Normandes,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Antilles,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Préparations,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
liège,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
takoyaki,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Hawaii,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Hawaï,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
galicienne,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Pulperias,PER,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Djerba,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
USDA Nutrient Database,ORG,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
B3,LOC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
Alimentation et gastronomie,MISC,https://fr.wikipedia.org/wiki/C%C3%A9phalopodes%20utilis%C3%A9s%20en%20cuisine
AphiaID,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
marinespecies.org,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Classification Biota Animalia,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Kingdom,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Phylum,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Class,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Subclass,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopodiformes,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Superorder,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopoda,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Order,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Incirrata,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Suborder,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopodoidea,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Superfamily,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Family,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Genus,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Species,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Status,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Rank Species Parent Octopus Cuvier,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Original name Octopus vulgaris Cuvier,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Synonymised names Octopus albus Rafinesque,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus bitentaculatus Risso,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus brevitentaculatus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Blainville,LOC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus cassiopea,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus cassiopeia Gray,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
spelling of...),MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
spelling of specific,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus coerulescentes,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Fra Piero,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus heteropus Rafinesque,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus moschatus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus niger Rafinesque,MISC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Tryon,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus pilosus Risso,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus rabassin Risso,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus ruber Rafinesque,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus rugosus,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Bosc,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus tetradynamus Rafinesque,ORG,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus tritentaculatus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus troscheli Targioni-Tozzetti,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus troschelii,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Octopus tuberculatus,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Targioni-Tozzetti,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Gmelin,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
Oken,PER,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140605
