subject,subject_label,relation,object,object_label,sentence,source_url
pieuvre,SPECIES,changer,"Les pieuvres changent rapidement de couleur et de texture pour se dissimuler , communiquer ou intimi",NOUN,"Nature d’ici Abonnés Le super-pouvoir des pieuvres : changer de couleur ou de texture Les pieuvres changent rapidement de couleur et de texture pour se dissimuler, communiquer ou intimider.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,vivre,les poulpes,NOUN,Revenir à l’article Auteur JEAN PHILIPPE PAUL Publié le 1 juin 2025 Mis à jour le 28 mai 2025 7 min de lecture À quelle profondeur vivent les poulpes ?,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
octopus vulgaris,SPECIES,concerner,"le poulpe commun ( Octopus vulgaris ) , qui est le plus répandu et le plus typique du genre",NOUN,"Concernant le poulpe commun (Octopus vulgaris), qui est le plus répandu et le plus typique du genre, on le trouve essentiellement dès les premiers mètres du rivage et jusqu’à environ 150 m de fond, av",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,ressentir,des émotions,NOUN,Le poulpe ressent-il des émotions ?,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,considérer,les huit centres délocalisés,NOUN,"Alors, avec son gros cerveau, ou plutôt ses neuf cerveaux (si l’on considère les huit centres délocalisés dans chacun des bras) et un nombre de neurones presque équivalent à ce que l’on observe chez l",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,reproduire,les poulpes,NOUN,Comment se reproduisent les poulpes ?,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe commun,SPECIES,utiliser,l’ un de ses bras,PRON,"Pour se reproduire, le poulpe utilise l’un de ses bras, le troisième à droite chez le mâle du poulpe commun.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,insérer,l’ extrémité de ce membre spécial,NOUN,Le poulpe insère l’extrémité de ce membre spécial dans la cavité dite « palléale » de la femelle pour y déposer sa semence.,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,déposer,sa semence,NOUN,Le poulpe insère l’extrémité de ce membre spécial dans la cavité dite « palléale » de la femelle pour y déposer sa semence.,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
céphalopode,SPECIES,développer,"des capacités remarquables et différentes de celles des vertébrés , dont ils sont séparés dans l’ év",NOUN,"Le poulpe et les autres céphalopodes ont développé des capacités remarquables et différentes de celles des vertébrés, dont ils sont séparés dans l’évolution depuis plus d’un demi-milliard d’années !",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,identifier,un problème et le comportement à adopter pour le résoudre,NOUN,"Les poulpes regardent, touchent, goûtent leur environnement, identifient un problème et le comportement à adopter pour le résoudre.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,toucher,les différents orifices qui lui sont proposés et puis se faufile directement dans celui qui est tail,NOUN,"Le poulpe, oui : avec ses bras-cerveaux, il touche les différents orifices qui lui sont proposés et puis se faufile directement dans celui qui est taillé sur mesure pour lui.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,peser,environ 1 gramme,NOUN,Le plus petit poulpe du monde (Octopus wolfi) mesure à peine 3 cm et pèse environ 1 gramme.,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
pieuvre,SPECIES,peser,"plusieurs dizaines de kilos ( record 270 kg ) et plusieurs mètres ( record 9 m , tête + bras allongé",NOUN,"À l’autre extrême, la pieuvre géante du Pacifique peut peser plusieurs dizaines de kilos (record 270 kg) et plusieurs mètres (record 9 m, tête + bras allongés).",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe commun,SPECIES,peser,3 kg pour 60 cm,NOUN,"Le poulpe commun pèse en moyenne 3 kg pour 60 cm, mais certains individus doublent ces mensurations.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe commun,SPECIES,doubler,ces mensurations,NOUN,"Le poulpe commun pèse en moyenne 3 kg pour 60 cm, mais certains individus doublent ces mensurations.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,produire,leur encre,NOUN,Pourquoi et comment les poulpes produisent-ils leur encre ?,https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,mobiliser,les deux tiers du cerveau central,NOUN,"Car les yeux du poulpe, même s’ils voient en noir et blanc, sont très importants : ils mobilisent les deux tiers du cerveau central.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,émettre,de sons,NOUN,"Les poulpes n’émettent pas de sons, mais les scientifiques ont pu documenter un bruit sec de coup de feu produit par un individu harcelé par des poissons.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,documenter,un bruit sec de coup de feu produit par un individu harcelé par des poissons,NOUN,"Les poulpes n’émettent pas de sons, mais les scientifiques ont pu documenter un bruit sec de coup de feu produit par un individu harcelé par des poissons.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,servir,"les "" tentacules "" du poulpe",NOUN,"À quoi servent les ""tentacules"" du poulpe?",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,posséder,de tentacules,NOUN,"En fait, le poulpe ne possède pas de tentacules.",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
octopode,SPECIES,garder,huit bras + 2 tentacules,NOUN,"Les calamars et seiches (décapodiformes) ont gardé huit bras + 2 tentacules, tandis que les poulpes (octopodes) en ont perdu deux avec l’évolution et possèdent huit membres couverts de ventouses sur l",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
octopode,SPECIES,posséder,huit membres couverts de ventouses sur l’ ensemble de leur face inférieure,NOUN,"Les calamars et seiches (décapodiformes) ont gardé huit bras + 2 tentacules, tandis que les poulpes (octopodes) en ont perdu deux avec l’évolution et possèdent huit membres couverts de ventouses sur l",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
poulpe,SPECIES,tirer,des réponses que nous avons fait en direct à nos lecteurs dans la FAQ Sauvage dédiée au poulpe,NOUN,"Les réponses de cet article sont tirées des réponses que nous avons fait en direct à nos lecteurs dans la FAQ Sauvage dédiée au poulpe, du 21 au 28 mai 2025 .",https://www.salamandre.org/article/poulpe-intelligence-humains-neuf-cerveaux/
pieuvre,SPECIES,finir,"le temps où la pieuvre était , dans l’ imaginaire collectif , un effroyable monstre marin attaquant ",NOUN,"» Fini le temps où la pieuvre était, dans l’imaginaire collectif, un effroyable monstre marin attaquant le Nautilus de Jules Verne !",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
pieuvre,SPECIES,attaquer,le Nautilus de Jules Verne,NOUN,"» Fini le temps où la pieuvre était, dans l’imaginaire collectif, un effroyable monstre marin attaquant le Nautilus de Jules Verne !",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
céphalopode,SPECIES,établir,des pronostics (,NOUN,"Le céphalopode s’est par exemple illustré sous le pseudonyme Paul , lors de la Coupe du monde de football 2010, en établissant des pronostics (plus ou moins réussis) et plus récemment, dans La sagesse",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,analyser,des situations,NOUN,"Le poulpe est capable d’analyser des situations, d’identifier un problème, d'apprendre de son environnement et de reproduire des actions.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,identifier,un problème,NOUN,"Le poulpe est capable d’analyser des situations, d’identifier un problème, d'apprendre de son environnement et de reproduire des actions.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,reproduire,des actions,NOUN,"Le poulpe est capable d’analyser des situations, d’identifier un problème, d'apprendre de son environnement et de reproduire des actions.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
chromatophore,SPECIES,distinguer,des lobes qui gèrent des fonctions précises : la partie haute est dédiée aux fonctions d' analyse de,NOUN,"À l’intérieur, on distingue des lobes qui gèrent des fonctions précises : la partie haute est dédiée aux fonctions d'analyse de l'environnement et la partie basse aux fonctions motrices, aux mouvement",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
chromatophore,SPECIES,gérer,des fonctions précises : la partie haute est dédiée aux fonctions d' analyse de l' environnement et ,NOUN,"À l’intérieur, on distingue des lobes qui gèrent des fonctions précises : la partie haute est dédiée aux fonctions d'analyse de l'environnement et la partie basse aux fonctions motrices, aux mouvement",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,évaluer,chacune d’ elle,PRON,"Lorsqu'on montre à un poulpe un chemin à emprunter par des ouvertures circulaires de diamètres différents, il va évaluer chacune d’elle en utilisant ses bras, et va finir par passer uniquement dans le",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,utiliser,ses bras,NOUN,"Lorsqu'on montre à un poulpe un chemin à emprunter par des ouvertures circulaires de diamètres différents, il va évaluer chacune d’elle en utilisant ses bras, et va finir par passer uniquement dans le",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,placer,un poulpe,NOUN,"Une des nombreuses expériences a consisté à placer un poulpe en présence d’un problème particulier, à savoir ouvrir une boîte contenant un crabe dont le rabat du couvercle est traversé par un tube.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,ouvrir,une boîte contenant un crabe dont le rabat du couvercle,NOUN,"Une des nombreuses expériences a consisté à placer un poulpe en présence d’un problème particulier, à savoir ouvrir une boîte contenant un crabe dont le rabat du couvercle est traversé par un tube.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,contenir,un crabe,NOUN,"Une des nombreuses expériences a consisté à placer un poulpe en présence d’un problème particulier, à savoir ouvrir une boîte contenant un crabe dont le rabat du couvercle est traversé par un tube.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,trouver,une solution,NOUN,"Après des heures à essayer de trouver une solution, le poulpe a fini par s’en désintéresser.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,analyser,la situation,NOUN,"Au bout de 30 minutes, le poulpe a analysé la situation et est allé enlever le tube.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,enlever,le tube,NOUN,"Au bout de 30 minutes, le poulpe a analysé la situation et est allé enlever le tube.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,faire,Le poulpe,NOUN,Un enfant en bas âge ne saurait pas faire Le poulpe a une « conscience » corporelle très aiguë de son environnement.,https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,ressentir,la douleur,NOUN,Les poulpes ressentent-ils la douleur ?,https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
céphalopode,SPECIES,faire,un stage,NOUN,"Pendant mon DEA, j’ai fait un stage dans l’équipe de Renata Boucher-Rodoni, une grande spécialiste des céphalopodes et je suis tombée amoureuse de ces animaux.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
céphalopode,SPECIES,faire,une grande spécialiste des céphalopodes,ADJ,"Pendant mon DEA, j’ai fait un stage dans l’équipe de Renata Boucher-Rodoni, une grande spécialiste des céphalopodes et je suis tombée amoureuse de ces animaux.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
poulpe,SPECIES,signifier,plusieurs pieds,NOUN,"Poulpe est l’appellation la plus ancienne, du grec « polypous » qui signifie plusieurs pieds.",https://www.sorbonne-universite.fr/dossiers/sciences-de-la-mer/laure-bonnaud-ponticelli-la-capacite-danalyse-du-poulpe-est-phenomenale
pieuvre,SPECIES,distribuer,La lecture du roman d’ Adrian Tchaikovsky,NOUN,"L’intelligence distribuée de la pieuvre La lecture du roman d’Adrian Tchaikovsky, Dans les profondeurs du temps , nous plonge dans un monde peuplé de pieuvres super-intelligentes qui ont progressiveme",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,remplacer,l’ Homme,NOUN,"L’intelligence distribuée de la pieuvre La lecture du roman d’Adrian Tchaikovsky, Dans les profondeurs du temps , nous plonge dans un monde peuplé de pieuvres super-intelligentes qui ont progressiveme",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,célébrer,Adrian Tchaikovsky,PROPN,Mais c’est l’intelligence hors normes de la pieuvre qu’a choisi de célébrer Adrian Tchaikovsky dans son roman Dans les profondeurs du temps .,https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,modifier,des pieuvres,NOUN,"Un des membres de l’équipage scientifique, Disra Senkovi, modifie alors génétiquement des pieuvres pour en faire des ingénieurs sous-marins aux services des humains.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,faire,des ingénieurs sous-marins,NOUN,"Un des membres de l’équipage scientifique, Disra Senkovi, modifie alors génétiquement des pieuvres pour en faire des ingénieurs sous-marins aux services des humains.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
octopode,SPECIES,développer,leur propre civilisation sur ce nouveau monde,NOUN,"Mais, grâce à leur grande intelligence, les pieuvres développent leur propre civilisation sur ce nouveau monde… « Les octopodes connaissaient [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
octopode,SPECIES,développer,Les octopodes,NOUN,"Mais, grâce à leur grande intelligence, les pieuvres développent leur propre civilisation sur ce nouveau monde… « Les octopodes connaissaient [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
céphalopode,SPECIES,manifester,des comportements intelligents qui étonnent par leur sophistication,NOUN,Sans doute parce que les céphalopodes manifestent des comportements intelligents qui étonnent par leur sophistication.,https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
octopus vulgaris,SPECIES,contenir,environ 500 millions de neurones Changements de pigmentation d’ une pieuvre observés pendant son som,NOUN,La pieuvre dispose d’un gros cerveau : celui-ci contient environ 500 millions de neurones Changements de pigmentation d’une pieuvre observés pendant son sommeil © Nature on PBS / Passion Planet Ltd Po,https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,contenir,environ 500 millions de neurones,NOUN,"Au vu de sa taille globale, la pieuvre dispose d’un gros cerveau : celui-ci contient environ 500 millions de neurones, autant que le chien [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,contenir,le chien,NOUN,"Au vu de sa taille globale, la pieuvre dispose d’un gros cerveau : celui-ci contient environ 500 millions de neurones, autant que le chien [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
céphalopode,SPECIES,analyser,"des stimuli sensoriels , de mémoriser et d’ apprendre",NOUN,"Question capacités cognitives, on sait que le céphalopode est capable d’analyser des stimuli sensoriels, de mémoriser et d’apprendre.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,explorer,les fonds marins,NOUN,"Lorsque la pieuvre explore les fonds marins, avec ses ventouses, c’est autant de possibilités pour se saisir d’objets.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,saisir,d’ objets,NOUN,"Lorsque la pieuvre explore les fonds marins, avec ses ventouses, c’est autant de possibilités pour se saisir d’objets.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,posséder,une intelligence « extraterrestre »,NOUN,"Avec ces capacités cérébrales uniques, on dit souvent de la pieuvre qu’elle possède une intelligence « extraterrestre » : ce terme a-t-il été un déclic pour Adrian Tchaikovsky, lorsqu’imaginant son hi",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,imaginer,son histoire,NOUN,"Avec ces capacités cérébrales uniques, on dit souvent de la pieuvre qu’elle possède une intelligence « extraterrestre » : ce terme a-t-il été un déclic pour Adrian Tchaikovsky, lorsqu’imaginant son hi",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,aider,de pieuvres,NOUN,"Avec ces capacités cérébrales uniques, on dit souvent de la pieuvre qu’elle possède une intelligence « extraterrestre » : ce terme a-t-il été un déclic pour Adrian Tchaikovsky, lorsqu’imaginant son hi",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,bâtir,leurs infrastructures sous-marines,NOUN,"Avec ces capacités cérébrales uniques, on dit souvent de la pieuvre qu’elle possède une intelligence « extraterrestre » : ce terme a-t-il été un déclic pour Adrian Tchaikovsky, lorsqu’imaginant son hi",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,renfermer,"un cerveau qui , s’ il contrôle classiquement les fonctions centrales de l’ animal ( comme la régula",NOUN,"La tête de la pieuvre renferme un cerveau qui, s’il contrôle classiquement les fonctions centrales de l’animal (comme la régulation des fonction vitales, l’intégration sensorielle ou la gestion du som",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,comporte,huit prolongements : un dans chaque bras ( voir schéma ),NOUN,"La tête de la pieuvre renferme un cerveau qui, s’il contrôle classiquement les fonctions centrales de l’animal (comme la régulation des fonction vitales, l’intégration sensorielle ou la gestion du som",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,utiliser,le terme de « domaine »,NOUN,"D’ailleurs côté SF, sur Damas, les pieuvres super-évoluées sont conscientes de cette distribution cérébrale et aiment à la préciser : elles utilisent ainsi le terme de « domaine » pour désigner la par",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,désigner,la partie du cerveau qui occupe la tête et le terme de « couronne » pour l’ ensemble des huit prolon,NOUN,"D’ailleurs côté SF, sur Damas, les pieuvres super-évoluées sont conscientes de cette distribution cérébrale et aiment à la préciser : elles utilisent ainsi le terme de « domaine » pour désigner la par",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,occuper,la tête,NOUN,"D’ailleurs côté SF, sur Damas, les pieuvres super-évoluées sont conscientes de cette distribution cérébrale et aiment à la préciser : elles utilisent ainsi le terme de « domaine » pour désigner la par",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
céphalopode,SPECIES,contenir,des deux tiers des neurones du céphalopode,NOUN,"Fait remarquable, la « couronne » de la pieuvre contient près des deux tiers des neurones du céphalopode, soit la grande majorité.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
céphalopode,SPECIES,contenir,soit la grande majorité,NOUN,"Fait remarquable, la « couronne » de la pieuvre contient près des deux tiers des neurones du céphalopode, soit la grande majorité.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
céphalopode,SPECIES,réaliser,de nombreux comportements à l’ aide de ses bras,NOUN,"Cet équipement neuronal, associé à une structure musculaire sans squelette, permet au céphalopode de réaliser de nombreux comportements à l’aide de ses bras.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,donne,l’ occasion de le sentir ou de le goûter,NOUN,"Lors de ses explorations sous-marines, la pieuvre se déplace et touche son environnement, ce qui lui donne l’occasion de le sentir ou de le goûter.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,utiliser,des outils,NOUN,"La pieuvre se nettoie, chasse, utilise des outils – on le rappelle – et construit des abris [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,réaliser,la plupart des comportements observés avant amputation,NOUN,un bras de pieuvre amputé est capable de se déplacer et de réaliser la plupart des comportements observés avant amputation !,https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,doter,chaque bras de pieuvre habitant Damas d’ un esprit,NOUN,"Laissant libre court à son imagination, Adrian Tchaikovsky voit plus loin que les faits scientifiques en dotant chaque bras de pieuvre habitant Damas d’un esprit.",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,adapter,les actions de ses bras en fonction des informations visuelles qu’ elle reçoit,NOUN,"Lors d’un comportement de chasse toutefois, la pieuvre doit adapter les actions de ses bras en fonction des informations visuelles qu’elle reçoit [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,mesurer,les réponses cellulaires du cerveau de la pieuvre,NOUN,"Répondre à cette question est un réel défi car mesurer les réponses cellulaires du cerveau de la pieuvre est, du fait de son corps mou et de son mode de vie aquatique, très compliqué… Mais passionnant",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,connaître,le nôtre,NOUN,"En connaître davantage sur le fonctionnement cérébral de la pieuvre, c’est aussi mieux connaître le nôtre et s’offrir l’occasion de potentielles découvertes en robotique [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,offrir,l’ occasion de potentielles découvertes en robotique,NOUN,"En connaître davantage sur le fonctionnement cérébral de la pieuvre, c’est aussi mieux connaître le nôtre et s’offrir l’occasion de potentielles découvertes en robotique [",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,réaliser,des calculs complexes,NOUN,"Sur Damas, la « couronne » des pieuvres d’Adrian Tchaikovsky évolue et devient capable de réaliser des calculs complexes et de stocker un grand nombre de données à la demande du « domaine ».",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
pieuvre,SPECIES,stocker,un grand nombre de données à la demande du « domaine »,NOUN,"Sur Damas, la « couronne » des pieuvres d’Adrian Tchaikovsky évolue et devient capable de réaliser des calculs complexes et de stocker un grand nombre de données à la demande du « domaine ».",https://www.cortex-mag.net/lintelligence-distribuee-de-la-pieuvre/
poulpe,SPECIES,faire,la ... Nature d’ ici Nature,NOUN,Comment se fait la ... Nature d’ici Nature d’ici Abonnés Bientôt des élevages intensifs de poulpes ?,https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
céphalopode,SPECIES,mettre,2 min de lecture,NOUN,"Revenir à l’article Auteur JEAN PHILIPPE PAUL Publié le 1 juin 2025 Mis à jour le 3 juin 2025 2 min de lecture Les 300 espèces de poulpes représentent un gros tiers de la diversité des céphalopodes, e",https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
céphalopode,SPECIES,représenter,"un gros tiers de la diversité des céphalopodes , et des découvertes",NOUN,"Revenir à l’article Auteur JEAN PHILIPPE PAUL Publié le 1 juin 2025 Mis à jour le 3 juin 2025 2 min de lecture Les 300 espèces de poulpes représentent un gros tiers de la diversité des céphalopodes, e",https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
poulpe,SPECIES,consommer,des petits crustacés,NOUN,"Le Gallais Poulpe blanc Parmi les espèces les plus pêchées dans le bassin méditerranéen, le poulpe blanc vit entre 200 et 800 m de profondeur où il consomme très majoritairement des petits crustacés.",https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
poulpe,SPECIES,voir,le sommaire Revue en ligne,NOUN,"Poulpe de Baird (Bathypolypus bairdii) / © Joannie Venne Cet article est extrait de la Revue Salamandre n° 288 Juin - Juillet 2025 , article initialement paru sous le titre ""Diversité"" Voir le sommair",https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
poulpe,SPECIES,dépasser,la fiction,NOUN,"En effet, le poulpe, comme on l’appelle aussi, est une réalité qui dépasse la fiction.",https://www.salamandre.org/article/a-travers-les-oceans-des-poulpes-aux-couleurs-extravagantes/
pieuvre,SPECIES,posséder,dix bras au lieu de huit pour les pieuvres,NOUN,Ils possèdent dix bras au lieu de huit pour les pieuvres.,https://junior.universalis.fr/encyclopedie/pieuvre
pieuvre,SPECIES,trouver,des mollusques,NOUN,"Il en existe plus de 100 000 espèces (pieuvres, huîtres, escargots, calmars).Répartition géographiqueOn trouve des mollusques un peu partout dans le monde.",https://junior.universalis.fr/encyclopedie/pieuvre
pieuvre,SPECIES,trouver,un peu partout dans le monde,NOUN,"Il en existe plus de 100 000 espèces (pieuvres, huîtres, escargots, calmars).Répartition géographiqueOn trouve des mollusques un peu partout dans le monde.",https://junior.universalis.fr/encyclopedie/pieuvre
